9492.102	8.8663e-11	4.8257e-11
9492.126	8.7424e-11	4.8747e-11
9492.15	8.9908e-11	4.9225e-11
9492.173	9.8103e-11	4.9523e-11
9492.197	1.2141e-10	4.9594e-11
9492.221	1.6745e-10	4.9688e-11
9492.245	2.3172e-10	5.001e-11
9492.268	2.8992e-10	5.0582e-11
9492.292	3.156e-10	5.1045e-11
9492.316	3.0412e-10	5.193e-11
9492.34	2.7493e-10	5.2214e-11
9492.363	2.4308e-10	5.2488e-11
9492.387	2.2679e-10	5.26e-11
9492.411	2.5108e-10	5.2699e-11
9492.435	3.0735e-10	5.2745e-11
9492.458	3.7507e-10	5.3015e-11
9492.482	4.4397e-10	5.3053e-11
9492.506	4.8834e-10	5.3476e-11
9492.53	4.8072e-10	5.3911e-11
9492.553	4.35e-10	5.4106e-11
9492.577	3.6645e-10	5.4317e-11
9492.601	2.941e-10	5.4447e-11
9492.625	2.3198e-10	5.4743e-11
9492.648	1.9545e-10	5.4829e-11
9492.672	1.8413e-10	5.5041e-11
9492.696	1.6971e-10	5.5091e-11
9492.72	1.5136e-10	5.529e-11
9492.743	1.2517e-10	5.7004e-11
9492.767	1.0106e-10	5.7947e-11
9492.791	8.6956e-11	5.8592e-11
9492.815	8.9349e-11	5.9489e-11
9492.838	1.088e-10	5.9623e-11
9492.862	1.403e-10	6.0087e-11
9492.886	1.6509e-10	6.079e-11
9492.91	1.8775e-10	6.0844e-11
9492.933	2.0339e-10	6.0882e-11
9492.957	2.0375e-10	6.1382e-11
9492.981	1.7911e-10	6.2014e-11
9493.005	1.3558e-10	6.2509e-11
9493.028	9.1933e-11	6.2698e-11
9493.052	6.4111e-11	6.2813e-11
9493.076	5.4317e-11	6.3259e-11
9493.1	4.9523e-11	6.3265e-11
9493.123	4.6632e-11	6.3285e-11
9493.147	4.3511e-11	6.3476e-11
9493.171	3.7099e-11	6.3513e-11
9493.195	3.5626e-11	6.3693e-11
9493.218	4.0539e-11	6.3804e-11
9493.242	5.2699e-11	6.389e-11
9493.266	6.8725e-11	6.3932e-11
9493.29	8.6033e-11	6.4045e-11
9493.313	9.5912e-11	6.4111e-11
9493.337	9.4222e-11	6.4134e-11
9493.361	8.5551e-11	6.4663e-11
9493.385	8.0541e-11	6.4821e-11
9493.408	8.8349e-11	6.499e-11
9493.432	1.2435e-10	6.5394e-11
9493.456	2.0721e-10	6.5722e-11
9493.48	3.6739e-10	6.5786e-11
9493.504	6.1495e-10	6.5932e-11
9493.527	9.2047e-10	6.6039e-11
9493.551	1.1734e-9	6.6076e-11
9493.575	1.2544e-9	6.6389e-11
9493.599	1.1251e-9	6.6735e-11
9493.622	8.5207e-10	6.7007e-11
9493.646	5.6802e-10	6.7429e-11
9493.67	3.4732e-10	6.7978e-11
9493.694	2.0936e-10	6.8119e-11
9493.717	1.3177e-10	6.8216e-11
9493.741	8.7321e-11	6.8725e-11
9493.765	6.2509e-11	7.0553e-11
9493.789	4.8747e-11	7.1069e-11
9493.812	4.257e-11	7.1863e-11
9493.836	4.1117e-11	7.1961e-11
9493.86	4.3787e-11	7.2e-11
9493.884	5.0582e-11	7.2005e-11
9493.907	6.0882e-11	7.2401e-11
9493.931	7.3263e-11	7.2674e-11
9493.955	8.3429e-11	7.2745e-11
9493.979	8.6385e-11	7.2795e-11
9494.002	9.6505e-11	7.3007e-11
9494.026	1.4325e-10	7.3116e-11
9494.05	3.1649e-10	7.3263e-11
9494.074	8.0096e-10	7.3319e-11
9494.097	1.7682e-9	7.3749e-11
9494.121	3.1141e-9	7.3815e-11
9494.145	4.2462e-9	7.4632e-11
9494.169	4.4491e-9	7.477e-11
9494.192	3.6063e-9	7.5411e-11
9494.216	2.3252e-9	7.557e-11
9494.24	1.2846e-9	7.6089e-11
9494.264	7.1019e-10	7.6189e-11
9494.287	4.4998e-10	7.6589e-11
9494.311	3.2219e-10	7.7047e-11
9494.335	2.3345e-10	7.7816e-11
9494.359	1.6494e-10	7.8224e-11
9494.382	1.1752e-10	7.8226e-11
9494.406	9.0223e-11	7.8238e-11
9494.43	7.8238e-11	7.8792e-11
9494.454	7.6589e-11	7.9001e-11
9494.477	8.2626e-11	7.9281e-11
9494.501	9.8638e-11	7.9387e-11
9494.525	1.4107e-10	7.9639e-11
9494.549	2.184e-10	7.9663e-11
9494.572	3.1214e-10	8.0443e-11
9494.596	3.7256e-10	8.0504e-11
9494.62	3.5462e-10	8.0541e-11
9494.644	2.6997e-10	8.0551e-11
9494.667	1.6214e-10	8.0821e-11
9494.691	8.5667e-11	8.1472e-11
9494.715	4.7288e-11	8.2438e-11
9494.739	3.3544e-11	8.2626e-11
9494.762	3.2353e-11	8.3429e-11
9494.786	3.856e-11	8.4011e-11
9494.81	4.5414e-11	8.5415e-11
9494.834	5.4447e-11	8.5551e-11
9494.857	6.3285e-11	8.5667e-11
9494.881	6.3476e-11	8.6033e-11
9494.905	5.9489e-11	8.6385e-11
9494.929	5.193e-11	8.6777e-11
9494.952	4.4741e-11	8.6956e-11
9494.976	3.9618e-11	8.697e-11
9495	3.9321e-11	8.7045e-11
9495.024	4.3553e-11	8.7321e-11
9495.048	5.2488e-11	8.7424e-11
9495.071	6.2698e-11	8.7743e-11
9495.095	7.1863e-11	8.8349e-11
9495.119	7.6089e-11	8.8663e-11
9495.143	7.477e-11	8.912e-11
9495.166	7.2005e-11	8.9349e-11
9495.19	6.5932e-11	8.9674e-11
9495.214	6.4134e-11	8.9908e-11
9495.238	6.6076e-11	9.0223e-11
9495.261	7.3749e-11	9.1126e-11
9495.285	9.853e-11	9.1531e-11
9495.309	1.7261e-10	9.1599e-11
9495.333	3.5105e-10	9.1753e-11
9495.356	6.6942e-10	9.1933e-11
9495.38	1.0573e-9	9.2228e-11
9495.404	1.321e-9	9.2245e-11
9495.428	1.2809e-9	9.2267e-11
9495.451	9.6822e-10	9.2941e-11
9495.475	5.8048e-10	9.348e-11
9495.499	2.8921e-10	9.3614e-11
9495.523	1.3537e-10	9.3676e-11
9495.546	7.3116e-11	9.4222e-11
9495.57	5.3053e-11	9.4229e-11
9495.594	4.8257e-11	9.4381e-11
9495.618	4.9594e-11	9.5664e-11
9495.641	5.4743e-11	9.5912e-11
9495.665	6.3804e-11	9.6222e-11
9495.689	7.8792e-11	9.6256e-11
9495.713	1.0637e-10	9.6275e-11
9495.736	1.7336e-10	9.6505e-11
9495.76	3.6452e-10	9.7169e-11
9495.784	9.347e-10	9.7347e-11
9495.808	2.35e-9	9.7532e-11
9495.831	5.0178e-9	9.8103e-11
9495.855	8.53e-9	9.853e-11
9495.879	1.1257e-8	9.8531e-11
9495.903	1.1443e-8	9.8638e-11
9495.926	8.9688e-9	9.8876e-11
9495.95	5.4945e-9	9.9038e-11
9495.974	2.7328e-9	1.0046e-10
9495.998	1.2039e-9	1.0058e-10
9496.021	5.5004e-10	1.0062e-10
9496.045	2.9783e-10	1.0091e-10
9496.069	1.8928e-10	1.0106e-10
9496.093	1.328e-10	1.0109e-10
9496.116	1.0058e-10	1.0132e-10
9496.14	8.0551e-11	1.015e-10
9496.164	6.6389e-11	1.0249e-10
9496.188	5.5091e-11	1.0265e-10
9496.211	4.508e-11	1.0297e-10
9496.235	3.7186e-11	1.0333e-10
9496.259	3.3067e-11	1.0339e-10
9496.283	2.8657e-11	1.0348e-10
9496.306	2.6878e-11	1.0379e-10
9496.33	2.5942e-11	1.043e-10
9496.354	2.4344e-11	1.0434e-10
9496.378	2.268e-11	1.0547e-10
9496.401	2.112e-11	1.0577e-10
9496.425	1.9317e-11	1.0637e-10
9496.449	1.8248e-11	1.0711e-10
9496.473	1.7654e-11	1.0717e-10
9496.496	1.814e-11	1.077e-10
9496.52	1.9429e-11	1.0826e-10
9496.544	2.1039e-11	1.0836e-10
9496.568	2.1959e-11	1.0854e-10
9496.592	2.157e-11	1.088e-10
9496.615	1.9744e-11	1.0884e-10
9496.639	1.725e-11	1.0931e-10
9496.663	1.456e-11	1.0968e-10
9496.687	1.2714e-11	1.1025e-10
9496.71	1.1643e-11	1.114e-10
9496.734	1.1531e-11	1.1204e-10
9496.758	1.1749e-11	1.1235e-10
9496.782	1.2316e-11	1.1252e-10
9496.805	1.3186e-11	1.1254e-10
9496.829	1.4687e-11	1.1307e-10
9496.853	1.7916e-11	1.1413e-10
9496.877	2.3568e-11	1.1461e-10
9496.9	3.0984e-11	1.1546e-10
9496.924	3.8892e-11	1.1591e-10
9496.948	4.3933e-11	1.1614e-10
9496.972	4.4458e-11	1.1625e-10
9496.995	4.1732e-11	1.1668e-10
9497.019	3.9551e-11	1.1678e-10
9497.043	4.4375e-11	1.1687e-10
9497.067	6.1382e-11	1.1702e-10
9497.09	9.1753e-11	1.1719e-10
9497.114	1.4046e-10	1.1752e-10
9497.138	2.3098e-10	1.1852e-10
9497.162	4.0564e-10	1.1882e-10
9497.185	6.8606e-10	1.1956e-10
9497.209	9.9362e-10	1.1957e-10
9497.233	1.1584e-9	1.1959e-10
9497.257	1.0658e-9	1.1996e-10
9497.28	7.7962e-10	1.2049e-10
9497.304	4.7005e-10	1.2094e-10
9497.328	2.5495e-10	1.2141e-10
9497.352	1.4665e-10	1.2157e-10
9497.375	1.0348e-10	1.2252e-10
9497.399	8.7045e-11	1.2266e-10
9497.423	7.9663e-11	1.2374e-10
9497.447	8.1472e-11	1.2433e-10
9497.47	1.0434e-10	1.2435e-10
9497.494	1.5722e-10	1.2456e-10
9497.518	2.2883e-10	1.2517e-10
9497.542	2.8737e-10	1.2548e-10
9497.565	3.0063e-10	1.259e-10
9497.589	2.6702e-10	1.2644e-10
9497.613	2.2039e-10	1.2655e-10
9497.637	1.9716e-10	1.2667e-10
9497.66	2.1343e-10	1.2717e-10
9497.684	2.7006e-10	1.2872e-10
9497.708	3.7059e-10	1.292e-10
9497.732	5.1509e-10	1.3053e-10
9497.755	6.8305e-10	1.3148e-10
9497.779	8.167e-10	1.3177e-10
9497.803	8.524e-10	1.319e-10
9497.827	7.8072e-10	1.328e-10
9497.85	6.5006e-10	1.33e-10
9497.874	5.1157e-10	1.3537e-10
9497.898	3.8132e-10	1.3558e-10
9497.922	2.6932e-10	1.3593e-10
9497.945	1.8648e-10	1.367e-10
9497.969	1.3593e-10	1.3675e-10
9497.993	1.1254e-10	1.3686e-10
9498.017	1.0547e-10	1.3754e-10
9498.041	1.0339e-10	1.3756e-10
9498.064	1.0577e-10	1.3817e-10
9498.088	1.2872e-10	1.3878e-10
9498.112	2.1889e-10	1.3895e-10
9498.136	4.8266e-10	1.3929e-10
9498.159	1.0662e-9	1.3966e-10
9498.183	2.0055e-9	1.4001e-10
9498.207	3.0091e-9	1.403e-10
9498.231	3.5209e-9	1.4035e-10
9498.254	3.1926e-9	1.4046e-10
9498.278	2.2603e-9	1.4107e-10
9498.302	1.2789e-9	1.4134e-10
9498.326	6.1217e-10	1.423e-10
9498.349	2.7724e-10	1.4231e-10
9498.373	1.3929e-10	1.4303e-10
9498.397	8.6777e-11	1.4325e-10
9498.421	6.8119e-11	1.4552e-10
9498.444	6.3265e-11	1.4619e-10
9498.468	6.4045e-11	1.4665e-10
9498.492	6.6039e-11	1.4754e-10
9498.516	6.5722e-11	1.4807e-10
9498.539	6.3932e-11	1.5136e-10
9498.563	6.2813e-11	1.5144e-10
9498.587	6.3513e-11	1.5145e-10
9498.611	6.7429e-11	1.5211e-10
9498.634	7.2745e-11	1.5569e-10
9498.658	8.5415e-11	1.5614e-10
9498.682	9.7169e-11	1.5694e-10
9498.706	1.0836e-10	1.5722e-10
9498.729	1.1614e-10	1.5754e-10
9498.753	1.1625e-10	1.5887e-10
9498.777	1.1307e-10	1.5965e-10
9498.801	1.1235e-10	1.6068e-10
9498.824	1.1852e-10	1.6161e-10
9498.848	1.3686e-10	1.6214e-10
9498.872	1.7147e-10	1.6338e-10
9498.896	2.088e-10	1.6408e-10
9498.919	2.194e-10	1.6494e-10
9498.943	2.0296e-10	1.6509e-10
9498.967	1.6338e-10	1.6745e-10
9498.991	1.2094e-10	1.6765e-10
9499.014	8.9674e-11	1.683e-10
9499.038	7.6189e-11	1.6854e-10
9499.062	7.9001e-11	1.6971e-10
9499.086	9.2267e-11	1.7058e-10
9499.109	1.0826e-10	1.7147e-10
9499.133	1.1668e-10	1.7196e-10
9499.157	1.1204e-10	1.7261e-10
9499.181	9.6275e-11	1.7298e-10
9499.204	7.7816e-11	1.7336e-10
9499.228	6.3259e-11	1.743e-10
9499.252	5.5041e-11	1.7602e-10
9499.276	5.3911e-11	1.7628e-10
9499.299	6.4821e-11	1.7714e-10
9499.323	8.697e-11	1.7766e-10
9499.347	1.1996e-10	1.7883e-10
9499.371	1.4552e-10	1.7911e-10
9499.394	1.4754e-10	1.7956e-10
9499.418	1.2655e-10	1.7999e-10
9499.442	1.0109e-10	1.807e-10
9499.466	8.4011e-11	1.8246e-10
9499.489	7.9639e-11	1.8332e-10
9499.513	7.8224e-11	1.8413e-10
9499.537	7.2674e-11	1.8493e-10
9499.561	6.3693e-11	1.861e-10
9499.585	5.529e-11	1.8643e-10
9499.608	4.9225e-11	1.8648e-10
9499.632	4.4124e-11	1.8775e-10
9499.656	4e-11	1.8817e-10
9499.68	3.8248e-11	1.8876e-10
9499.703	3.9516e-11	1.8928e-10
9499.727	4.637e-11	1.8949e-10
9499.751	5.4106e-11	1.9103e-10
9499.775	6.0844e-11	1.92e-10
9499.798	6.5394e-11	1.9219e-10
9499.822	6.8216e-11	1.9266e-10
9499.846	6.6735e-11	1.934e-10
9499.87	6.389e-11	1.9366e-10
9499.893	6.2014e-11	1.9545e-10
9499.917	6.4663e-11	1.9699e-10
9499.941	7.1069e-11	1.9716e-10
9499.959	7.9387e-11	1.9895e-10
9499.965	7.557e-11	1.998e-10
9499.983	7.8226e-11	2.0026e-10
9499.988	7.1961e-11	2.0039e-10
9500.006	6.7978e-11	2.009e-10
9500.012	5.9623e-11	2.0121e-10
9500.03	5.26e-11	2.0182e-10
9500.036	4.4553e-11	2.0296e-10
9500.054	3.8426e-11	2.0303e-10
9500.078	2.9286e-11	2.0339e-10
9500.102	2.4492e-11	2.0375e-10
9500.125	2.3443e-11	2.0424e-10
9500.149	2.4328e-11	2.0457e-10
9500.173	2.6296e-11	2.0721e-10
9500.197	2.9712e-11	2.0764e-10
9500.22	3.621e-11	2.088e-10
9500.244	5.001e-11	2.0936e-10
9500.268	7.2401e-11	2.1081e-10
9500.292	9.8876e-11	2.1096e-10
9500.316	1.1956e-10	2.1098e-10
9500.339	1.259e-10	2.1343e-10
9500.363	1.4303e-10	2.1351e-10
9500.387	2.0026e-10	2.184e-10
9500.411	4.3504e-10	2.1889e-10
9500.434	9.7064e-10	2.1931e-10
9500.458	1.821e-9	2.194e-10
9500.482	2.661e-9	2.1998e-10
9500.506	3.01e-9	2.2039e-10
9500.53	2.6529e-9	2.2151e-10
9500.553	1.8828e-9	2.2201e-10
9500.577	1.1683e-9	2.232e-10
9500.601	7.3287e-10	2.2349e-10
9500.625	5.1981e-10	2.2562e-10
9500.648	4.1637e-10	2.2571e-10
9500.672	3.6102e-10	2.2679e-10
9500.696	3.5002e-10	2.2757e-10
9500.72	3.9603e-10	2.2811e-10
9500.744	5.0122e-10	2.2883e-10
9500.767	6.4556e-10	2.3098e-10
9500.791	7.695e-10	2.3161e-10
9500.815	8.1376e-10	2.3172e-10
9500.839	7.4788e-10	2.3198e-10
9500.862	6.0154e-10	2.3345e-10
9500.886	4.4879e-10	2.387e-10
9500.91	3.0242e-10	2.4029e-10
9500.934	2.1098e-10	2.425e-10
9500.958	1.5965e-10	2.4308e-10
9500.981	1.319e-10	2.435e-10
9501.005	1.1959e-10	2.4515e-10
9501.029	1.2252e-10	2.4672e-10
9501.053	1.3754e-10	2.4676e-10
9501.076	1.6068e-10	2.4708e-10
9501.1	1.807e-10	2.4732e-10
9501.124	1.92e-10	2.4734e-10
9501.148	1.6765e-10	2.4797e-10
9501.172	1.3878e-10	2.4973e-10
9501.195	1.114e-10	2.5108e-10
9501.219	9.6222e-11	2.5144e-10
9501.243	1.0062e-10	2.5268e-10
9501.267	1.3148e-10	2.5287e-10
9501.29	1.9366e-10	2.5388e-10
9501.314	2.8372e-10	2.5495e-10
9501.338	3.7097e-10	2.5734e-10
9501.362	4.1383e-10	2.6047e-10
9501.386	3.8701e-10	2.6157e-10
9501.409	3.1166e-10	2.6702e-10
9501.433	2.2757e-10	2.676e-10
9501.457	1.8493e-10	2.6854e-10
9501.481	2.2811e-10	2.6932e-10
9501.504	4.3485e-10	2.6997e-10
9501.528	9.0108e-10	2.7002e-10
9501.552	1.6098e-9	2.7006e-10
9501.576	2.2943e-9	2.7217e-10
9501.6	2.5399e-9	2.7493e-10
9501.623	2.173e-9	2.7566e-10
9501.647	1.4537e-9	2.7724e-10
9501.671	7.6641e-10	2.7766e-10
9501.695	3.5407e-10	2.7769e-10
9501.719	1.683e-10	2.8372e-10
9501.742	1.0132e-10	2.8737e-10
9501.766	8.0821e-11	2.8868e-10
9501.79	7.9281e-11	2.8921e-10
9501.814	8.0504e-11	2.8992e-10
9501.837	8.7743e-11	2.9162e-10
9501.861	9.5664e-11	2.941e-10
9501.885	1.0249e-10	2.9783e-10
9501.909	1.1546e-10	2.9844e-10
9501.933	1.5144e-10	3.0063e-10
9501.956	2.2562e-10	3.0242e-10
9501.98	3.3792e-10	3.027e-10
9502.004	4.5635e-10	3.0412e-10
9502.028	5.2685e-10	3.0735e-10
9502.051	5.173e-10	3.084e-10
9502.075	4.3733e-10	3.1107e-10
9502.099	3.3081e-10	3.1166e-10
9502.123	2.5388e-10	3.1214e-10
9502.147	2.0182e-10	3.156e-10
9502.17	1.9266e-10	3.1588e-10
9502.194	2.0764e-10	3.1649e-10
9502.218	2.4797e-10	3.2216e-10
9502.242	3.304e-10	3.2219e-10
9502.265	4.6735e-10	3.2354e-10
9502.289	6.9496e-10	3.2542e-10
9502.313	1.0607e-9	3.2543e-10
9502.337	1.6134e-9	3.304e-10
9502.361	2.4356e-9	3.3081e-10
9502.384	3.5089e-9	3.3207e-10
9502.408	4.6697e-9	3.3307e-10
9502.432	5.6927e-9	3.3613e-10
9502.456	6.2607e-9	3.3792e-10
9502.479	6.2057e-9	3.3861e-10
9502.503	5.5647e-9	3.399e-10
9502.527	4.5874e-9	3.4087e-10
9502.551	3.6484e-9	3.4245e-10
9502.575	2.9942e-9	3.4732e-10
9502.598	2.62e-9	3.4766e-10
9502.622	2.3104e-9	3.4844e-10
9502.646	1.8717e-9	3.5002e-10
9502.67	1.3296e-9	3.5105e-10
9502.693	8.3882e-10	3.5407e-10
9502.717	5.1396e-10	3.5462e-10
9502.741	3.4245e-10	3.6102e-10
9502.765	2.7002e-10	3.6291e-10
9502.789	2.5144e-10	3.6452e-10
9502.812	2.387e-10	3.6645e-10
9502.836	2.425e-10	3.6739e-10
9502.86	2.1351e-10	3.6961e-10
9502.884	2.0303e-10	3.7059e-10
9502.907	2.1931e-10	3.7097e-10
9502.931	2.435e-10	3.7256e-10
9502.955	3.2216e-10	3.7507e-10
9502.979	4.6831e-10	3.7746e-10
9503.003	7.1385e-10	3.7939e-10
9503.026	1.0773e-9	3.7953e-10
9503.05	1.5335e-9	3.8132e-10
9503.074	1.9837e-9	3.8445e-10
9503.098	2.2825e-9	3.8701e-10
9503.121	2.3147e-9	3.953e-10
9503.145	2.0598e-9	3.9603e-10
9503.169	1.6285e-9	3.9683e-10
9503.193	1.1645e-9	4.0564e-10
9503.217	7.7886e-10	4.0579e-10
9503.24	5.187e-10	4.1383e-10
9503.264	3.7953e-10	4.1557e-10
9503.288	3.4087e-10	4.1637e-10
9503.312	3.8445e-10	4.2548e-10
9503.335	5.0384e-10	4.3249e-10
9503.359	6.8755e-10	4.3485e-10
9503.383	8.9132e-10	4.35e-10
9503.407	1.0552e-9	4.3504e-10
9503.431	1.1163e-9	4.3531e-10
9503.454	1.0424e-9	4.3637e-10
9503.478	8.7415e-10	4.3733e-10
9503.502	6.5127e-10	4.3925e-10
9503.526	4.5516e-10	4.3989e-10
9503.549	3.1107e-10	4.4342e-10
9503.573	2.2349e-10	4.4397e-10
9503.597	1.8332e-10	4.4879e-10
9503.621	1.7766e-10	4.4899e-10
9503.645	1.8876e-10	4.4998e-10
9503.668	1.934e-10	4.5516e-10
9503.692	1.7999e-10	4.5635e-10
9503.716	1.5145e-10	4.6735e-10
9503.74	1.2049e-10	4.6831e-10
9503.763	1.0046e-10	4.6979e-10
9503.787	9.2245e-11	4.7005e-10
9503.811	9.1599e-11	4.742e-10
9503.835	9.348e-11	4.8072e-10
9503.859	9.6256e-11	4.8266e-10
9503.882	9.7532e-11	4.8439e-10
9503.906	9.8531e-11	4.8834e-10
9503.93	9.9038e-11	4.9449e-10
9503.954	1.015e-10	4.9602e-10
9503.978	1.043e-10	4.9796e-10
9504.001	1.077e-10	5.0122e-10
9504.025	1.0968e-10	5.0384e-10
9504.049	1.0931e-10	5.0564e-10
9504.073	1.1025e-10	5.1157e-10
9504.096	1.1252e-10	5.1222e-10
9504.12	1.1702e-10	5.1396e-10
9504.144	1.2456e-10	5.1509e-10
9504.168	1.3675e-10	5.173e-10
9504.192	1.5614e-10	5.1794e-10
9504.215	1.7956e-10	5.187e-10
9504.239	1.9699e-10	5.1981e-10
9504.263	1.998e-10	5.2264e-10
9504.287	1.8949e-10	5.2685e-10
9504.31	1.7628e-10	5.3113e-10
9504.334	1.7196e-10	5.5004e-10
9504.358	1.6854e-10	5.5122e-10
9504.382	1.7602e-10	5.5667e-10
9504.406	2.0121e-10	5.618e-10
9504.429	2.1081e-10	5.6308e-10
9504.453	2.4672e-10	5.6446e-10
9504.477	3.1588e-10	5.6802e-10
9504.501	4.2548e-10	5.6873e-10
9504.524	5.7649e-10	5.7369e-10
9504.548	7.381e-10	5.7649e-10
9504.572	8.6948e-10	5.7915e-10
9504.596	9.4529e-10	5.7959e-10
9504.62	9.5743e-10	5.8048e-10
9504.643	9.0552e-10	5.9797e-10
9504.667	8.001e-10	6.0154e-10
9504.691	6.8533e-10	6.0299e-10
9504.715	6.0299e-10	6.0653e-10
9504.738	5.6873e-10	6.1018e-10
9504.762	5.7915e-10	6.1217e-10
9504.786	6.1871e-10	6.1495e-10
9504.81	6.8189e-10	6.1648e-10
9504.834	7.6502e-10	6.1871e-10
9504.857	8.8312e-10	6.2301e-10
9504.881	1.0414e-9	6.2387e-10
9504.905	1.2623e-9	6.2624e-10
9504.929	1.554e-9	6.2934e-10
9504.952	1.9139e-9	6.4544e-10
9504.976	2.4049e-9	6.4556e-10
9505	3.1852e-9	6.4558e-10
9505.024	4.6904e-9	6.5006e-10
9505.048	7.8775e-9	6.5127e-10
9505.071	1.4949e-8	6.5642e-10
9505.095	2.9258e-8	6.5796e-10
9505.119	5.4247e-8	6.6016e-10
9505.143	8.9825e-8	6.6942e-10
9505.166	1.2831e-7	6.8189e-10
9505.19	1.5505e-7	6.8305e-10
9505.214	1.5852e-7	6.8533e-10
9505.238	1.3619e-7	6.8606e-10
9505.262	9.8913e-8	6.8755e-10
9505.285	6.1674e-8	6.9496e-10
9505.309	3.4351e-8	6.9771e-10
9505.333	1.7651e-8	7.0765e-10
9505.357	9.1945e-9	7.1019e-10
9505.38	5.3317e-9	7.1385e-10
9505.404	3.5917e-9	7.3024e-10
9505.428	2.7211e-9	7.3287e-10
9505.452	2.1896e-9	7.3572e-10
9505.476	1.7747e-9	7.381e-10
9505.499	1.4462e-9	7.4788e-10
9505.523	1.178e-9	7.5245e-10
9505.547	9.8346e-10	7.5476e-10
9505.571	8.4665e-10	7.5709e-10
9505.594	7.5476e-10	7.635e-10
9505.618	6.6016e-10	7.6367e-10
9505.642	5.9797e-10	7.6502e-10
9505.666	5.5122e-10	7.6641e-10
9505.69	5.2264e-10	7.695e-10
9505.713	5.1222e-10	7.7632e-10
9505.737	5.3113e-10	7.7886e-10
9505.761	5.6308e-10	7.7962e-10
9505.785	6.2934e-10	7.8072e-10
9505.808	7.0765e-10	7.9611e-10
